linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
20,45.82389,16.052061,Grad Zagreb,Donja Dubrava,Porsche,Macan,49.900 €,2016. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,144000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0d-panorama-360-kamera-matrix-bose-koza-20-oglas-38782870
21,45.824483181404,16.052116391099,Grad Zagreb,Donja Dubrava,Porsche,Macan,49.500 €,2016. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,132000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-led-panorama-360-kamera-20-alu-oglas-41619133
22,45.818825825298,16.149586601537,Grad Zagreb,Sesvete,Porsche,Macan,38.999 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,156000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-oglas-41513142
23,45.823889737925,16.052061874232,Grad Zagreb,Donja Dubrava,Porsche,Macan,46.000 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,122000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0d-pdk-led-panorama-kamera-koza-hr-auto-20-oglas-41483246
24,45.823889737925,16.052061874232,Grad Zagreb,Donja Dubrava,Porsche,Macan,41.900 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,165000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0d-v6-pdk-led-acc-navi-koza-el-kuka-19-oglas-41948635
25,45.823889737925,16.052061874232,Grad Zagreb,Donja Dubrava,Porsche,Panamera,31.500 €,2011. godište,Benzin,220 kW,coupe,5,131000 km,https://www.njuskalo.hr/auti/porsche-panamera-4-oglas-40661148
26,45.415051557695,18.929759629427,Vukovarsko-srijemska,Vukovar,Porsche,Cayenne,45.000 €,2018. godište,Benzin,250 kW,terensko vozilo / SUV / pick up,5,197000 km,https://www.njuskalo.hr/auti/porsche-cayenne-automatik-oglas-42122954
27,45.828483019639,16.053450416222,Grad Zagreb,Donja Dubrava,Porsche,Panamera,29.900 €,2010. godište,Benzin,220 kW,coupe,5,196000 km,https://www.njuskalo.hr/auti/porsche-panamera-4-pdk-4x4-navi-kupljen-hr-20-alu-oglas-40238545
28,45.557442404733,18.67078538768,Osječko-baranjska,Osijek,Porsche,Macan,44.999 €,2017. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,163000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0d-mogucnost-leasinga-oglas-41734370
29,45.800701012581,15.972788138112,Grad Zagreb,Trnje,Porsche,Panamera,44.999 €,2012. godište,Benzin,245 kW,coupe,5,95305 km,https://www.njuskalo.hr/auti/porsche-panamera-3.0i-hybrid-automatik-f1-garancija-servisna-oglas-34924465
